domain,conversation_id,cluster_id,quality_score,habit_tags_json,sanitized_task_preview
finance,acs-bda7aaf6-738e-42c1-8be7-efd689c7603d-1,5,0.4494,"[""finance_credit_loan_cautious_no_commitment"", ""finance_payment_status_latest_check""]",you may help me for future education loan sir ok sir iam getting details from the nearest branch thank you spending me time sir thank you sir.
finance,acs-12339c08-fd79-4d7e-a7bd-a80d292be5fb-1,9,0.6471,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I lost my credit card. Can you help me with that? Great. You are very helpful. Thank you Alex. It was used on 14th June [number]
finance,acs-6b3ac78a-0325-446a-b343-7592b077c1ff-1,9,0.631,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I lost my credit card can i buy new one? Thanks..Have a great day! Thanks for your information..
finance,acs-846a80bf-b4a8-496d-835a-bd2ff9f087cb-1,23,0.531,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","WHAT ARE THE PROCEDURES TO DO IT 3RD NOUMAN HOUSE, 14TH CROSS, NEW JP NAGAR OF COURSE I WILL"
finance,acs-30f93661-fa0c-4ff6-98aa-0896a1d4d3e7-1,27,0.464,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",my card was missed so please close
finance,acs-09f3c3e2-35c5-4ab2-b5c7-ac60584457b7-1,7,0.4931,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",I want to transfer money from my account to another To another account no [number] Amount for $190
finance,acs-5e5a86c5-e42a-47ae-9f7c-95fefb292f0c-1,1,0.7185,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]","Actually, i have an error on my credit card bill, so kindly help me to resolve this issue 60 $, kindly help me to revert back my amount how are you"
finance,acs-e1aa21e4-1305-4177-bcd6-268ab2196d11-1,27,0.3785,"[""finance_minimal_pii_secure_verification""]",is this issue solved to visit bank thank u for ur wonderful help but i cant remember
finance,acs-6294118c-dbe9-47bc-b49e-3d781cc47630-1,17,0.5456,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",Ask to transfer money from one account to another THIS IS ENOUGH THANK YOU THANK YOU VERY MUCH CASEY
finance,acs-08a56ee5-8420-4f0d-ac85-80c5c3702f91-1,3,0.4867,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","[number] Piper Rd. Andover, MA [number]"
finance,acs-743cdedb-817c-4850-a4c7-d467b62ca226-1,1,0.3508,"[""finance_minimal_pii_secure_verification""]",Oh Great .. Thanks for your timely support 421 E DRACHMAN TUCSON AZ [number]-[number] USA
finance,acs-627b1fd5-89cc-4650-a5af-4b02a7ff8dcf-1,9,0.7506,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I need to transfer some money to another account? May i know the balance in my account? Please transfer $[number] to account# [number]
finance,acs-1c0c4137-a992-4fc5-8acb-80220b28d547-1,2,0.3721,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",my card missed so please close
finance,acs-59964914-2853-4e1f-9bb2-30410fbe037a-1,7,0.6492,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first""]","hey.. i was wondering.. how much do I have in my account right now? hey.. I am starting a new job and need my bank routing number Nope, that's about all I need. Thank you"
finance,acs-3d46fa05-1443-4719-a2a8-9a01d6270364-1,7,0.4902,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]","Thank you very much Thank you very much 31 Depot Ave. Aberdeen, SD [number]"
finance,acs-c406e11c-25d7-40a7-b079-dceec25ef4c5-1,6,0.4829,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",Report an your credit card lost or stolen
finance,acs-ffac65d0-c559-43c9-9593-894c228d6898-1,7,0.5902,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I lost my credit card Thank you very much Thank you very much
finance,acs-4f2b48e6-5977-423c-87f1-78212f0f01aa-1,24,0.6623,"[""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",I NEED TO INQUIRE ABOUT THE COMPANY'S NEW LOWER RATES.. I WOULD LIKE TO KNOW IS THAT AVAILABLE FOR ME. HMM OK.. NOT A PROBLEM.. I WILL WAIT
finance,acs-9d6441cc-98ba-467e-a42d-71093af64fd8-1,27,0.3333,"[""finance_minimal_pii_secure_verification""]",Thanks for your help.. Thanks again..Have a amazing day!
finance,acs-a29f69f1-94f5-4efb-a1e5-d34fc8ea296d-1,26,0.7112,"[""finance_confirm_money_movement"", ""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I would like close my account Thank you very much Thank you very much
finance,acs-544df644-0081-4348-a707-8813c7e2441a-1,15,0.7769,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I WANT TO TRANSFER SOME AMOUNT FROM MY ACCOUNT TO ANOTHER ACCOUNT YOU HAVE COMPLETED MY NEED VERY SMOOTHLY AND QUICKLY AND THE AMOUNT TO BE TRANSFER IS $[number]
finance,acs-9dd8b4b9-525b-4199-a164-c03114a7821c-1,18,0.6442,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I wanna to check my account balances. could you help please Could you also help to close my account how are you
finance,acs-029f26fd-9302-40ef-9d63-5a79e45b6e10-1,0,0.4937,"[""finance_minimal_pii_secure_verification""]","CAN YOU PLEASE RE WRITE IT.. IT IS NO 89, 4TH CROSS, NEHRU STREET, BALOCK NAGAR SORRY FOR THE INCONVENIENCE JAMIE.."
finance,acs-df6b1980-434e-4af2-90c3-bcdc5542d465-1,26,0.8352,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]","yes, i need to make one transfer from my account to another account sum of 250$ can you do that hello my dear, i need to check out my account balance can you help me out great, and i need to know our bank routing number did you know that ?"
finance,acs-fa9a3344-8474-4895-b66a-c2d938051acd-1,18,0.5048,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",I have to report an error in my credit card bill of $ [number]
finance,acs-5e907c1b-fcc8-4b20-a567-662e216b4c61-1,10,0.5873,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",how to check my balance how to close account
finance,acs-f074261d-997c-474c-be09-e9e1f7e26d16-1,24,0.6106,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I have lost my credit card. sorry card no is [number]
finance,acs-0e6a752c-26f0-4e12-9e26-e774a2a918ed-1,18,0.6412,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment""]",abcbank.com. ok sir i will check your offical web page sir. you may help me for future education loan sir if any alternative solution is available sir.
finance,acs-91a3e9ac-469e-4297-bc2a-41b341c7baaa-1,27,0.7565,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]","Yes, I need to transfer $4 from the same account to a different account please Hello, I would like to know the balance in my account please. No, Thanks for your help."
finance,acs-6e74a321-bd37-48ca-b396-5d448af3fae1-1,8,0.5406,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I LOST MY CREDIT CARD
finance,acs-7e0edc13-4846-43c7-bdb2-131a65f49549-1,2,0.7637,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",hi i want to check the account balance of saving account could you please provide me bank routine number transfer 200 $ from above account to account [number]
finance,acs-272b50df-49e7-4e15-bdbd-274303d18cb7-1,9,0.6317,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",I WANT TO REMOVE THAT CHARGES FROM MY CREDIT CARD BILL.. PLEASE HELP ME OUT THERE'S AN ERROR OCCURED YESTERDAY ON MY CREDIT CARD BILL.. THANKS FOR REMOVING THE CHARGES CASEY
finance,acs-9fb116ef-317e-43ef-a052-baae1a513c31-1,13,0.58,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I want check my account balance Thank you very much Thank you very much
finance,acs-29990006-1bf5-4c89-af44-f1c532f25a5b-1,7,0.6412,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",1 my credit card was stolen can you block my card now nothing else..thank you with kind pleasure
finance,acs-a23d0e5a-08c8-4b8c-89f4-b8ade9f146cc-1,6,0.6529,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",i need money transfer
finance,acs-a8f780cc-fdfd-44fd-ba62-cc230c22986a-1,13,0.6237,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I want check my account balance Thank you very much Thank you very much
finance,acs-8039213f-5722-40ff-acec-3aca55b9b8ab-1,5,0.4392,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",Thank you very much Thank you very much
finance,acs-d07b31df-c4d3-4c25-af20-dc2b0c27d1b9-1,2,0.7594,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I wish to move total balance to my husband account? Please check my current balance in my account? Also i need to close this account?
finance,acs-add068ce-3867-4839-98c9-d5f6aa111a79-1,16,0.3348,"[""finance_minimal_pii_secure_verification""]",I got enough information... I am waiting..
finance,acs-9e5b31c2-964c-44df-a48d-266914ca433e-1,21,0.7462,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",Please transfer $[number] to my sister's account# [number] I need to check my account balance? Thank you for your help Riley.
finance,acs-af650a9f-aded-48f7-a66f-43264ac0822a-1,9,0.4742,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]","sorry jamie, door no was little wrong please edit the number 552 542 REKHA APARTMENTS,JOTHI NAGAR,ERODE"
finance,acs-1d70a7c1-a854-4a7e-9ef5-2997075dbdbe-1,15,0.7069,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",I need your help to transfer money from my account to my friend account Nothing else. Thanks for your help yes. please transfer 200$
finance,acs-17c71984-a9ad-4b31-b813-e1ee408d0782-1,25,0.72,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment""]",I need a help from you i need education loan. Nice to talk with you sir
finance,acs-539c3928-6672-4ef1-bca3-92d1dda1c98a-1,3,0.631,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",I have got an excess charge on my credit card bill. Could you please help me with that? The amount of $25 has been charged It was charged on 05/24/[number]
finance,acs-64a310d9-3908-4632-9633-be4333188825-1,13,0.5392,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",pls check my account balance Ok Thanks Alex
finance,acs-26d76223-572d-480d-9bb1-5b550af2e557-1,7,0.6631,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I lost my credit card Thank you very much Thank you very much
finance,acs-05d0033c-7230-48d7-8e0b-2639eb85e933-1,5,0.5931,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",May i check my account balance? I got information..have a great day! Thanks for your information..
finance,acs-258feb69-4fed-47d3-89e1-f01e4879e9f2-1,6,0.6229,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",i want transfer money from my account thank you for your help please may i know bank's routing number
finance,acs-73cb4e6b-4866-4068-8b9b-15fae3eb2dfa-1,4,0.5485,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]","I want to inquire if the company's new lower rates we saw in a commercial are available?? #32 5th cross , halo az [number]"
finance,acs-29f93c62-43d7-49d1-b587-bc5397b26cbc-1,22,0.7244,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]","i wanna to check my account balance yeah , i want ordering checks Hello Drew, How are you?"
finance,acs-d485204b-73c1-4146-bfb6-266a7c1b5434-1,18,0.4698,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",Hi.. i need money transfer
finance,acs-a6b7af8a-451e-40fc-8e1e-2a5800912aba-1,22,0.6048,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I want to check my account balance Please tell me bank routing number
finance,acs-6b1c414a-2c63-430e-92ee-a292aa9c1922-1,21,0.5567,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I wanted to check account balance and order 39 checques OK thanks bye
finance,acs-aa8a474b-e894-4dad-bc06-bbcceee213af-1,9,0.4165,"[""finance_confirm_money_movement""]",I WANT TO NOW STEP BY STEP PROCEDURE ON ONLINE MONEY TRANSFER WHY CAN'T PROVIDE INFORMATION ON ONLINE MONEY TRANSFER I WANT TO GET INFORMATION ABOUT MONEY TRANSFER
finance,acs-51fa785f-dc4b-4ce4-bd21-3b5468b6bc7a-1,29,0.5508,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",I LOST MY CARD
